0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
0 21.25 42.5625 63.875 85.1875 106.5 127.812 149.125 170.438 191.75 213.062 234.375 255.688 277 298.312 319.625 340.938 362.25 383.562 404.875 426.188 447.5 468.812 490.125 511.438 532.75 554.062 575.375 596.688 618 639.312 660.625 
